103.87.168.191 - - [06/Oct/2019:07:36:56 +0200] "GET / HTTP/1.1" 301 515 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
40.77.167.169 - - [06/Oct/2019:07:53:59 +0200] "GET / HTTP/1.1" 301 565 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.66.41 - - [06/Oct/2019:08:03:43 +0200] "GET /websim/blockly/siguelinea_pibot_scratch_vision HTTP/1.1" 200 9518 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.41 - - [06/Oct/2019:08:04:39 +0200] "GET /main_page HTTP/1.1" 302 3574 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.41 - - [06/Oct/2019:08:04:40 +0200] "GET /login/?next=/main_page HTTP/1.1" 200 3164 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.153 - - [06/Oct/2019:08:04:56 +0200] "GET / HTTP/1.1" 200 13872 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.155 - - [06/Oct/2019:08:05:03 +0200] "HEAD /static/assets/img/logos/web_LogoINTEF_2018_conleyenda@2x.png HTTP/1.1" 404 3486 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.153 - - [06/Oct/2019:08:05:03 +0200] "HEAD /static/img/logo_sin_fondo-vertical_azul@2x.png HTTP/1.1" 404 3486 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.153 - - [06/Oct/2019:08:05:04 +0200] "HEAD /static/assets/img/logos/MEFP.Gob.Web@2x.jpg HTTP/1.1" 404 224 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.155 - - [06/Oct/2019:08:05:05 +0200] "HEAD /static/assets/img/portfolio/taller_google_campus@2x.png HTTP/1.1" 404 224 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.151 - - [06/Oct/2019:08:05:07 +0200] "HEAD /static/assets/img/portfolio/sigue_pelota_index@2x.png HTTP/1.1" 404 3486 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.153 - - [06/Oct/2019:08:05:08 +0200] "HEAD /static/assets/img/portfolio/sigue_linea_ir_index@2x.png HTTP/1.1" 404 3486 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.151 - - [06/Oct/2019:08:05:09 +0200] "HEAD /static/assets/img/carrousel/websim-siguelinea@2x.png HTTP/1.1" 404 224 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.151 - - [06/Oct/2019:08:05:11 +0200] "HEAD /static/assets/img/portfolio/choca_gira_index@2x.png HTTP/1.1" 404 224 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.151 - - [06/Oct/2019:08:05:12 +0200] "HEAD /static/assets/img/portfolio/drone_cat_mouse_index@2x.png HTTP/1.1" 404 224 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.151 - - [06/Oct/2019:08:05:13 +0200] "HEAD /static/assets/img/portfolio/sigue_linea_vision_index@2x.png HTTP/1.1" 404 224 "https://www.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.45 - - [06/Oct/2019:08:05:34 +0200] "GET /kill_user_simulations HTTP/1.1" 302 3586 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.45 - - [06/Oct/2019:08:05:34 +0200] "GET /login/?next=/kill_user_simulations HTTP/1.1" 200 3167 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
40.77.167.116 - - [06/Oct/2019:08:27:42 +0200] "GET /admin/ HTTP/1.1" 302 4122 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
40.77.167.116 - - [06/Oct/2019:08:27:42 +0200] "GET /admin/login/?next=/admin/ HTTP/1.1" 200 5087 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
37.134.202.38 - - [06/Oct/2019:08:30:02 +0200] "GET / HTTP/1.1" 200 13873 "-" "python-requests/2.12.4"
178.137.167.215 - - [06/Oct/2019:08:30:24 +0200] "GET / HTTP/1.1" 301 509 "https://studentguide.ru/" "Opera/9.0 (Windows NT 5.1; U; en)"
178.137.167.215 - - [06/Oct/2019:08:30:24 +0200] "GET / HTTP/1.1" 301 509 "https://studentguide.ru/" "Opera/9.0 (Windows NT 5.1; U; en)"
178.137.167.215 - - [06/Oct/2019:08:30:25 +0200] "GET / HTTP/1.1" 301 509 "https://studentguide.ru/" "Opera/9.0 (Windows NT 5.1; U; en)"
37.134.202.38 - - [06/Oct/2019:08:30:40 +0200] "\n" 400 3245 "-" "-"
37.134.202.38 - - [06/Oct/2019:08:30:41 +0200] "\n" 400 3245 "-" "-"
40.77.167.169 - - [06/Oct/2019:08:49:57 +0200] "GET /index HTTP/1.1" 404 20516 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
141.8.142.31 - - [06/Oct/2019:09:06:39 +0200] "GET /robots.txt HTTP/1.1" 404 20083 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
141.8.142.31 - - [06/Oct/2019:09:06:43 +0200] "GET /password_reset/ HTTP/1.1" 200 1324 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
37.134.202.38 - - [06/Oct/2019:09:30:03 +0200] "GET / HTTP/1.1" 200 13877 "-" "python-requests/2.12.4"
37.134.202.38 - - [06/Oct/2019:09:30:04 +0200] "\n" 400 3245 "-" "-"
37.134.202.38 - - [06/Oct/2019:09:30:04 +0200] "\n" 400 3245 "-" "-"
