209.17.96.138 - - [01/Oct/2019:07:45:30 +0200] "GET / HTTP/1.1" 301 509 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
66.249.64.207 - - [01/Oct/2019:07:59:01 +0200] "GET / HTTP/1.1" 200 13874 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.207 - - [01/Oct/2019:07:59:08 +0200] "HEAD /static/img/logo_sin_fondo-vertical_azul@2x.png HTTP/1.1" 404 3486 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.205 - - [01/Oct/2019:07:59:09 +0200] "HEAD /static/assets/img/carrousel/websim-siguelinea@2x.png HTTP/1.1" 404 3486 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.205 - - [01/Oct/2019:07:59:10 +0200] "HEAD /static/assets/img/logos/MEFP.Gob.Web@2x.jpg HTTP/1.1" 404 224 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.205 - - [01/Oct/2019:07:59:11 +0200] "HEAD /static/assets/img/portfolio/taller_google_campus@2x.png HTTP/1.1" 404 224 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.205 - - [01/Oct/2019:07:59:13 +0200] "HEAD /static/img/logo_sin_fondo-vertical_azul@2x.png HTTP/1.1" 404 224 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.205 - - [01/Oct/2019:07:59:14 +0200] "HEAD /static/assets/img/portfolio/choca_gira_index@2x.png HTTP/1.1" 404 224 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.205 - - [01/Oct/2019:07:59:16 +0200] "HEAD /static/assets/img/logos/MEFP.Gob.Web@2x.jpg HTTP/1.1" 404 224 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.205 - - [01/Oct/2019:07:59:17 +0200] "HEAD /static/assets/img/logos/web_LogoINTEF_2018_conleyenda@2x.png HTTP/1.1" 404 224 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.205 - - [01/Oct/2019:07:59:18 +0200] "HEAD /static/assets/img/portfolio/drone_cat_mouse_index@2x.png HTTP/1.1" 404 224 "https://intef.kibotics.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
