3 | 05/01/2020 04:04:02 | AnonymusUser | 157.55.39.41 | websim | sigue_linea_f1_python_websim | 157.55.39.41 | [NO CONTAINER] Browser | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
3 | 05/01/2020 04:41:22 | AnonymusUser | 157.55.39.41 | websim | siguelinea_pibot_scratch_vision | 157.55.39.41 | [NO CONTAINER] Browser | Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
3 | 05/01/2020 09:57:54 | AnonymusUser | 54.36.149.73 | websim | sigue_linea_f1_python_websim | 54.36.149.73 | [NO CONTAINER] Browser | Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)
3 | 05/01/2020 12:10:25 | AnonymusUser | 216.244.66.230 | websim | siguelinea_pibot_scratch_vision | 216.244.66.230 | [NO CONTAINER] Browser | Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
3 | 05/01/2020 16:08:11 | AnonymusUser | 119.176.8.37 | websim | siguelinea_pibot_scratch_vision | 119.176.8.37 | [NO CONTAINER] Browser | Mozilla/5.0(Linux;U;Android 5.1.1;zh-CN;OPPO A33 Build/LMY47V) AppleWebKit/537.36(KHTML,like Gecko) Version/4.0 Chrome/40.0.2214.89 UCBrowser/11.7.0.953 Mobile Safari/537.36
3 | 05/01/2020 16:16:21 | AnonymusUser | 223.241.28.55 | websim | sigue_linea_f1_python_websim | 223.241.28.55 | [NO CONTAINER] Browser | Mozilla/5.0(Linux;Android 5.1.1;OPPO A33 Build/LMY47V;wv) AppleWebKit/537.36(KHTML,link Gecko) Version/4.0 Chrome/43.0.2357.121 Mobile Safari/537.36 LieBaoFast/4.51.3
3 | 05/01/2020 17:04:20 | AnonymusUser | 216.244.66.230 | websim | sigue_linea_f1_python_websim | 216.244.66.230 | [NO CONTAINER] Browser | Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)
3 | 05/01/2020 19:31:59 | AnonymusUser | 104.160.14.165 | websim | sigue_linea_f1_python_websim | 104.160.14.165 | [NO CONTAINER] Browser | Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 UBrowser/6.2.4091.2 Safari/537.36
3 | 05/01/2020 19:32:00 | AnonymusUser | 104.160.14.165 | websim | siguelinea_pibot_scratch_vision | 104.160.14.165 | [NO CONTAINER] Browser | Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 UBrowser/6.2.4091.2 Safari/537.36
3 | 05/01/2020 22:49:03 | AnonymusUser | 189.45.84.233 | websim | sigue_linea_f1_python_websim | 189.45.84.233 | [NO CONTAINER] Browser | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36
4 | 05/01/2020 22:55:52 | AnonymusUser | 189.45.84.233 | websim | sigue_linea_f1_python_websim | 189.45.84.233 | [NO CONTAINER] Browser | Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36
